date,rider_id,route_id,menu_type,backup_route,total_deliveries,completed_deliveries,cancelled_deliveries,ontime_deliveries,delayed_deliveries,uncontactable_customers,total_customers,total_meal,total_meal_revenue,delay_min_per_drop,scheduled_start_time,actual_start_time,first_customer_arrived_time,scheduled_last_delivered_time,actual_last_delivered_time,avg_rider_rating,avg_service_mins
03 Apr 2019,Rider 216,5ca4936dad4bea0cffc970ab,Dinner,N,1,1,0,0,1,0,1,1,2434.8,40,7:16 PM,7:19 PM,7:46 PM,8:30 PM,9:02 PM,5,7.93
03 Apr 2019,Rider 198,5ca4936dad4bea0cffc970a8,Dinner,N,6,6,0,1,5,0,5,11,2057,35,7:16 PM,7:21 PM,7:45 PM,8:30 PM,9:05 PM,5,6.92
03 Apr 2019,Rider 25,5ca4936dad4bea0cffc970a4,Dinner,N,6,6,0,3,3,0,6,10,1842,6,7:16 PM,7:22 PM,7:44 PM,8:30 PM,8:41 PM,5,4.14
03 Apr 2019,Rider 70,5ca4936dad4bea0cffc970af,Dinner,N,9,9,0,8,1,0,8,11,5498.6,8,7:16 PM,7:22 PM,7:39 PM,8:30 PM,8:25 PM,5,5.42
03 Apr 2019,Rider 10,5ca4936dad4bea0cffc970ae,Dinner,N,10,10,0,4,6,0,9,19,1989.6,8,7:16 PM,7:26 PM,7:55 PM,8:30 PM,8:44 PM,5,5.98
03 Apr 2019,Rider 23,5ca4936cad4bea0cffc9708e,Dinner,N,8,5,3,2,3,0,8,20,2145,22,7:17 PM,7:27 PM,7:29 PM,8:30 PM,9:29 PM,3.67,6.34
03 Apr 2019,Rider 23,5ca4936cad4bea0cffc9708d,Dinner,N,1,1,0,0,1,0,1,1,6428,40,7:17 PM,7:27 PM,7:42 PM,8:30 PM,8:49 PM,5,19.72
03 Apr 2019,Rider 126,5ca4936cad4bea0cffc9708d,Dinner,N,6,6,0,2,4,0,6,12,23.9,10,7:17 PM,7:27 PM,8:29 PM,8:30 PM,8:47 PM,5,3.93
03 Apr 2019,Rider 26,5ca4936cad4bea0cffc97097,Dinner,N,6,6,0,2,4,1,6,7,3092.6,25,7:17 PM,7:29 PM,8:01 PM,8:30 PM,8:57 PM,3,4.95
03 Apr 2019,Rider 30,5ca4936cad4bea0cffc97093,Dinner,N,7,7,0,5,2,0,7,16,1756.8,38,7:17 PM,7:29 PM,7:47 PM,8:30 PM,8:47 PM,5,3.85
03 Apr 2019,Rider 31,5ca4936cad4bea0cffc97093,Dinner,N,6,3,3,2,1,0,6,14,158.1,25,7:17 PM,7:30 PM,8:24 PM,8:00 PM,8:43 PM,5,3.63
03 Apr 2019,Rider 200,5ca4936dad4bea0cffc970a1,Dinner,N,7,7,0,3,4,0,7,14,1017.1,26,7:18 PM,7:30 PM,7:44 PM,8:30 PM,9:05 PM,4.2,5.91
03 Apr 2019,Rider 200,5ca4936dad4bea0cffc970a3,Dinner,N,1,1,0,1,0,0,1,1,4457.6,,7:18 PM,7:30 PM,7:48 PM,8:30 PM,8:06 PM,4,0.85
03 Apr 2019,Rider 208,5ca4936dad4bea0cffc9709e,Dinner,N,6,6,0,1,5,0,5,12,2867.2,11,7:18 PM,7:31 PM,7:40 PM,8:30 PM,8:57 PM,4.38,4.03
03 Apr 2019,Rider 208,5ca4936dad4bea0cffc9709e,Dinner,N,1,1,0,0,1,0,1,3,19.9,15,7:18 PM,7:31 PM,8:06 PM,8:30 PM,8:26 PM,5,2.25
03 Apr 2019,Rider 73,5ca4936dad4bea0cffc970b1,Dinner,N,8,7,1,3,4,0,8,12,234.4,23,7:18 PM,7:39 PM,8:45 PM,8:30 PM,9:11 PM,4.4,4.21
03 Apr 2019,Rider 7,5ca4936dad4bea0cffc970b1,Dinner,N,3,2,1,0,2,0,3,4,13.9,16,7:18 PM,7:40 PM,7:55 PM,,9:10 PM,1,3.64
03 Apr 2019,Rider 7,5ca4936dad4bea0cffc970b0,Dinner,N,1,0,1,0,0,0,1,1,2626.8,,7:20 PM,7:40 PM,7:49 PM,8:30 PM,,,
03 Apr 2019,Rider 32,5ca4a174ad4bea0cffc9e462,Dinner,N,8,8,0,3,5,0,8,13,2505.1,6,8:15 PM,8:18 PM,8:35 PM,9:30 PM,9:45 PM,4,4.95
03 Apr 2019,Rider 14,5ca4a175ad4bea0cffc9e465,Dinner,N,4,4,0,1,3,0,4,6,777,7,8:15 PM,8:19 PM,8:50 PM,9:30 PM,10:06 PM,5,12.43
03 Apr 2019,Rider 14,5ca4a175ad4bea0cffc9e465,Dinner,N,1,0,1,0,0,0,1,2,23.8,,8:15 PM,8:19 PM,,,,,
03 Apr 2019,Rider 9,5ca4a175ad4bea0cffc9e467,Dinner,N,4,4,0,1,3,0,4,6,843.6,32,8:15 PM,8:21 PM,8:49 PM,9:30 PM,9:49 PM,5,4.41
03 Apr 2019,Rider 67,5ca4a174ad4bea0cffc9e460,Dinner,N,6,5,1,5,0,1,6,9,1405.8,,8:15 PM,8:21 PM,8:38 PM,9:30 PM,9:27 PM,5,1.9
03 Apr 2019,Rider 69,5ca4a175ad4bea0cffc9e464,Dinner,N,7,7,0,5,2,0,7,9,1224.9,31,8:15 PM,8:22 PM,8:30 PM,9:30 PM,9:44 PM,5,5.59
03 Apr 2019,Rider 91,5ca4a175ad4bea0cffc9e466,Dinner,N,4,4,0,2,2,0,4,5,508,13,8:15 PM,8:24 PM,8:54 PM,9:30 PM,9:37 PM,4,4.22
03 Apr 2019,Rider 91,5ca4a175ad4bea0cffc9e466,Dinner,N,1,1,0,0,1,0,1,6,314.4,25,8:15 PM,8:24 PM,9:49 PM,9:30 PM,10:02 PM,5,13.25
03 Apr 2019,Rider 98,5ca4a175ad4bea0cffc9e469,Dinner,N,2,2,0,1,1,0,2,5,353,37,8:16 PM,8:24 PM,8:45 PM,9:30 PM,9:31 PM,4,6.93
03 Apr 2019,Rider 98,5ca4a175ad4bea0cffc9e469,Dinner,N,1,1,0,1,0,0,1,1,13.9,,8:16 PM,8:24 PM,9:10 PM,9:30 PM,9:15 PM,5,4.77
03 Apr 2019,Rider 86,5ca4a174ad4bea0cffc9e463,Lunch,N,5,4,1,3,1,0,5,12,653.1,7,8:35 PM,8:50 AM,9:21 PM,9:30 PM,10:36 AM,5,2.76
03 Apr 2019,Rider 102,5ca3ffbe5998cc6af37b727d,Lunch,N,7,5,2,4,1,1,6,10,2289.6,10,8:55 AM,8:50 AM,9:09 AM,10:15 AM,10:50 AM,3.75,4.34
03 Apr 2019,Rider 42,5ca3ffbe5998cc6af37b727e,Lunch,N,5,4,1,4,0,2,5,7,1890,,8:55 AM,8:50 AM,9:04 AM,10:15 AM,9:54 AM,5,2.27
03 Apr 2019,Rider 204,5ca3ffbd5998cc6af37b7279,Lunch,N,5,5,0,5,0,2,5,9,695.1,,8:55 AM,8:50 AM,9:07 AM,10:15 AM,9:52 AM,5,4.24
03 Apr 2019,Rider 107,5ca3ffbd5998cc6af37b7277,Lunch,N,5,5,0,5,0,0,5,9,1063.8,,8:55 AM,8:50 AM,9:06 AM,10:15 AM,10:10 AM,5,3.78
03 Apr 2019,Rider 122,5ca3ffbd5998cc6af37b727a,Lunch,N,4,4,0,4,0,0,4,6,1053.9,,8:55 AM,8:50 AM,9:11 AM,10:15 AM,9:54 AM,5,4.09
03 Apr 2019,Rider 9,5ca3ffbe5998cc6af37b7285,Lunch,N,3,3,0,3,0,0,3,14,681,,8:55 AM,8:51 AM,9:12 AM,10:15 AM,9:53 AM,5,4.57
03 Apr 2019,Rider 16,5ca3ffbe5998cc6af37b727c,Lunch,N,3,3,0,3,0,0,3,4,954.1,,8:55 AM,8:51 AM,9:24 AM,10:15 AM,9:51 AM,5,2.64
03 Apr 2019,Rider 97,5ca3ffbe5998cc6af37b7282,Lunch,N,5,4,1,4,0,0,5,7,2769.2,,8:56 AM,8:51 AM,9:22 AM,10:15 AM,10:03 AM,5,2.7
03 Apr 2019,Rider 35,5ca3ffbe5998cc6af37b7281,Lunch,N,5,5,0,5,0,0,5,7,226.4,,8:56 AM,8:51 AM,9:15 AM,10:15 AM,9:59 AM,5,4.22
03 Apr 2019,Rider 83,5ca3ffbe5998cc6af37b727b,Lunch,N,5,5,0,5,0,1,5,7,877.8,,8:56 AM,8:51 AM,9:09 AM,10:15 AM,9:49 AM,5,4.24
03 Apr 2019,Rider 101,5ca3ffbe5998cc6af37b7280,Lunch,N,5,5,0,4,1,0,5,8,877.1,11,8:56 AM,8:52 AM,9:14 AM,10:15 AM,10:33 AM,5,6.74
03 Apr 2019,Rider 67,5ca3ffbd5998cc6af37b7275,Lunch,N,4,4,0,4,0,0,4,5,821.8,,8:56 AM,8:52 AM,8:57 AM,10:15 AM,9:55 AM,4.5,4.5
03 Apr 2019,Rider 70,5ca3ffbe5998cc6af37b7283,Lunch,N,4,4,0,4,0,0,4,6,962.4,,8:56 AM,8:52 AM,9:13 AM,10:15 AM,9:53 AM,5,4.13
03 Apr 2019,Rider 129,5ca3ffbe5998cc6af37b7284,Lunch,N,6,6,0,6,0,0,6,7,448,,8:56 AM,8:54 AM,9:09 AM,10:15 AM,9:53 AM,4,2.78
03 Apr 2019,Rider 99,5ca3ffbd5998cc6af37b7276,Lunch,N,4,4,0,3,1,0,4,9,693,7,8:57 AM,8:56 AM,9:03 AM,10:15 AM,10:24 AM,5,7.19
03 Apr 2019,Rider 187,5ca3ffbe5998cc6af37b727f,Dinner,N,4,4,0,1,3,1,4,7,1243.8,5,8:57 AM,9:02 PM,9:19 AM,10:15 AM,10:31 PM,3,7.75
03 Apr 2019,Rider 214,5ca3ffbd5998cc6af37b7274,Lunch,N,5,5,0,4,1,0,5,7,968.1,31,8:59 AM,9:04 AM,8:56 AM,10:15 AM,10:20 AM,3,2.74
03 Apr 2019,Rider 94,5ca4af835998cc5d161873fa,Dinner,N,3,3,0,2,1,1,3,3,125.1,9,9:15 PM,9:13 PM,9:38 PM,10:30 PM,10:35 PM,5,5.55
03 Apr 2019,Rider 35,5ca4af835998cc5d161873f8,Dinner,N,4,4,0,3,1,0,4,5,332.5,34,9:15 PM,9:13 PM,9:29 PM,10:30 PM,10:39 PM,4,4.24
03 Apr 2019,Rider 90,5ca4af835998cc5d161873f6,Dinner,N,6,5,1,4,1,0,6,10,1621,14,9:15 PM,9:16 PM,9:26 PM,10:30 PM,10:29 PM,3,5.17
03 Apr 2019,Rider 24,5ca4af835998cc5d161873f9,Dinner,N,7,7,0,4,3,0,7,11,1672,21,9:15 PM,9:23 PM,9:38 PM,10:30 PM,11:02 PM,3.4,5.24
03 Apr 2019,Rider 106,5ca4128b0a59ea0fefd2943c,Lunch,N,8,8,0,8,0,0,8,11,2079,,10:10 AM,10:05 AM,10:20 AM,11:45 AM,11:20 AM,4.29,5.6
03 Apr 2019,Rider 32,5ca4128b0a59ea0fefd29448,Lunch,N,9,9,0,9,0,0,9,12,1138.4,,10:10 AM,10:06 AM,10:32 AM,11:45 AM,11:33 AM,3.5,6.82
03 Apr 2019,Rider 14,5ca4128b0a59ea0fefd2943b,Lunch,N,6,6,0,6,0,1,6,8,2817.1,,10:10 AM,10:07 AM,10:23 AM,11:45 AM,11:33 AM,3,3.09
03 Apr 2019,Rider 131,5ca4128b0a59ea0fefd29446,Lunch,N,4,4,0,4,0,0,4,6,1432,,10:10 AM,10:07 AM,10:43 AM,11:45 AM,11:41 AM,5,5.31
03 Apr 2019,Rider 1,5ca4128c0a59ea0fefd29452,Lunch,N,5,5,0,5,0,0,5,6,861.6,,10:10 AM,10:08 AM,10:31 AM,11:45 AM,11:17 AM,5,4.98
03 Apr 2019,Rider 11,5ca4128b0a59ea0fefd29440,Lunch,N,6,6,0,6,0,2,6,10,2950.8,,10:11 AM,10:08 AM,10:28 AM,11:45 AM,11:30 AM,5,5.08
03 Apr 2019,Rider 25,5ca4128b0a59ea0fefd29445,Lunch,N,13,13,0,13,0,0,13,13,662.4,,10:11 AM,10:08 AM,10:33 AM,11:45 AM,11:09 AM,5,6.06
03 Apr 2019,Rider 30,5ca4128c0a59ea0fefd29465,Lunch,N,7,7,0,6,1,1,7,11,716.4,30,10:11 AM,10:08 AM,10:36 AM,11:45 AM,11:28 AM,4.67,4.39
03 Apr 2019,Rider 49,5ca4128b0a59ea0fefd2943d,Lunch,N,6,6,0,3,3,0,6,10,1958,7,10:11 AM,10:08 AM,10:31 AM,11:45 AM,12:21 PM,4,6.78
03 Apr 2019,Rider 15,5ca4128c0a59ea0fefd29450,Lunch,N,5,5,0,5,0,0,5,6,2498.1,,10:11 AM,10:09 AM,10:36 AM,11:45 AM,11:14 AM,4.5,3.48
03 Apr 2019,Rider 53,5ca4128b0a59ea0fefd29444,Lunch,N,5,5,0,2,3,0,5,9,1414.8,23,10:11 AM,10:09 AM,10:47 AM,11:45 AM,12:18 PM,2.25,6.78
03 Apr 2019,Rider 103,5ca4128c0a59ea0fefd29458,Lunch,N,7,7,0,7,0,0,7,10,1701,,10:11 AM,10:10 AM,10:23 AM,11:45 AM,11:34 AM,3,5.36
03 Apr 2019,Rider 69,5ca4128c0a59ea0fefd2946a,Lunch,N,8,8,0,8,0,0,8,12,673.6,,10:11 AM,10:10 AM,10:42 AM,11:45 AM,11:39 AM,5,6.29
03 Apr 2019,Rider 179,5ca4128c0a59ea0fefd2945a,Lunch,N,3,3,0,3,0,0,3,8,2626.4,,10:11 AM,10:10 AM,10:22 AM,11:45 AM,11:20 AM,5,6.98
03 Apr 2019,Rider 138,5ca4128b0a59ea0fefd2943a,Lunch,N,10,10,0,10,0,1,10,14,11272.5,,10:11 AM,10:10 AM,10:24 AM,11:45 AM,11:15 AM,4.5,5.2
03 Apr 2019,Rider 8,5ca4128c0a59ea0fefd29468,Lunch,N,5,5,0,4,1,0,5,6,1261.8,33,10:11 AM,10:11 AM,10:42 AM,11:45 AM,12:05 PM,4.5,9.93
03 Apr 2019,Rider 10,5ca4128c0a59ea0fefd2945e,Lunch,N,11,11,0,11,0,0,11,27,5199,,10:11 AM,10:11 AM,10:32 AM,11:45 AM,11:25 AM,5,7.01
03 Apr 2019,Rider 94,5ca4128b0a59ea0fefd29449,Lunch,N,5,5,0,5,0,0,5,9,777,,10:12 AM,10:11 AM,10:33 AM,11:45 AM,11:03 AM,5,3.27
03 Apr 2019,Rider 40,5ca4128b0a59ea0fefd29438,Lunch,N,5,5,0,5,0,1,5,22,2301.6,,10:12 AM,10:12 AM,10:22 AM,11:45 AM,11:10 AM,4.71,7.33
03 Apr 2019,Rider 174,5ca4128c0a59ea0fefd29466,Lunch,N,5,4,1,3,1,0,5,15,6883.8,6,10:12 AM,10:12 AM,10:25 AM,11:45 AM,11:58 AM,4,16.4
03 Apr 2019,Rider 128,5ca4128b0a59ea0fefd2944a,Lunch,N,5,5,0,5,0,0,4,15,5023.5,,10:12 AM,10:12 AM,10:38 AM,11:45 AM,11:17 AM,4.6,3.04
03 Apr 2019,Rider 6,5ca4128c0a59ea0fefd29460,Lunch,N,4,4,0,4,0,0,4,5,427.5,,10:12 AM,10:13 AM,10:36 AM,11:45 AM,11:05 AM,4,2.89
03 Apr 2019,Rider 51,5ca4128c0a59ea0fefd29461,Lunch,N,5,5,0,5,0,0,5,6,270.8,,10:12 AM,10:13 AM,10:44 AM,11:45 AM,11:16 AM,5,2.65
03 Apr 2019,Rider 29,5ca4128c0a59ea0fefd2945f,Lunch,N,3,3,0,3,0,0,3,4,442.5,,10:12 AM,10:14 AM,10:33 AM,11:45 AM,11:17 AM,5,1.95
03 Apr 2019,Rider 73,5ca4128c0a59ea0fefd29453,Lunch,N,4,4,0,4,0,0,4,5,20160,,10:12 AM,10:14 AM,10:31 AM,11:45 AM,11:13 AM,4.75,3.07
03 Apr 2019,Rider 112,5ca4128c0a59ea0fefd29455,Lunch,N,9,9,0,9,0,1,9,13,13605.9,,10:12 AM,10:14 AM,10:42 AM,11:45 AM,11:42 AM,5,6.97
03 Apr 2019,Rider 18,5ca4128b0a59ea0fefd29435,Lunch,N,8,8,0,8,0,0,8,11,2044.9,,10:13 AM,10:15 AM,10:27 AM,11:45 AM,11:19 AM,5,4.06
03 Apr 2019,Rider 47,5ca4128b0a59ea0fefd29433,Lunch,N,7,6,1,6,0,0,7,9,17721.9,,10:13 AM,10:15 AM,10:35 AM,11:45 AM,11:42 AM,5,6.45
03 Apr 2019,Rider 34,5ca4128c0a59ea0fefd2945d,Lunch,N,9,9,0,9,0,0,9,16,837.6,,10:14 AM,10:16 AM,10:36 AM,11:45 AM,11:29 AM,5,3.59
03 Apr 2019,Rider 110,5ca4128b0a59ea0fefd29434,Lunch,N,7,7,0,7,0,0,7,7,3367,,10:14 AM,10:16 AM,10:27 AM,11:45 AM,11:19 AM,5,6.38
03 Apr 2019,Rider 7,5ca4128c0a59ea0fefd29467,Lunch,N,6,6,0,6,0,0,6,9,1442.7,,10:14 AM,10:17 AM,10:30 AM,11:45 AM,11:23 AM,5,3
03 Apr 2019,Rider 96,5ca4128c0a59ea0fefd29469,Lunch,N,6,6,0,6,0,0,6,9,1838.1,,10:14 AM,10:17 AM,10:45 AM,11:45 AM,11:21 AM,5,2.29
03 Apr 2019,Rider 41,5ca4128b0a59ea0fefd29436,Lunch,N,10,10,0,10,0,1,10,13,1297.8,,10:15 AM,10:17 AM,10:28 AM,11:45 AM,11:34 AM,4.88,3.34
03 Apr 2019,Rider 105,5ca4128b0a59ea0fefd29432,Lunch,N,3,3,0,3,0,0,3,11,3228.4,,10:15 AM,10:17 AM,10:31 AM,11:45 AM,11:04 AM,5,0.1
03 Apr 2019,Rider 98,5ca4128c0a59ea0fefd29454,Lunch,N,7,6,1,6,0,0,7,12,3817.6,,10:17 AM,10:18 AM,10:25 AM,11:45 AM,11:22 AM,5,5.12
03 Apr 2019,Rider 48,5ca4128c0a59ea0fefd29456,Lunch,N,1,1,0,1,0,0,1,30,1341.9,,10:17 AM,10:18 AM,10:35 AM,11:45 AM,10:50 AM,3,19.43
03 Apr 2019,Rider 74,5ca4128b0a59ea0fefd29431,Lunch,N,3,3,0,3,0,0,3,3,1136.8,,10:18 AM,10:19 AM,10:20 AM,11:45 AM,11:27 AM,5,9.72
03 Apr 2019,Rider 115,5ca4128b0a59ea0fefd2943f,Lunch,N,9,9,0,6,3,1,9,29,2676,39,10:18 AM,10:21 AM,10:33 AM,11:45 AM,12:26 PM,2,10.22
03 Apr 2019,Rider 23,5ca4128b0a59ea0fefd2942f,Lunch,N,9,9,0,6,3,1,9,14,3796,13,10:20 AM,10:22 AM,10:23 AM,11:45 AM,12:05 PM,5,5.39
03 Apr 2019,Rider 166,5ca4128c0a59ea0fefd2944f,Lunch,N,6,6,0,6,0,0,6,31,230.1,,10:26 AM,10:22 AM,10:50 AM,11:45 AM,11:40 AM,5,4.67
03 Apr 2019,Rider 5,5ca4128c0a59ea0fefd2944d,Lunch,N,8,8,0,8,0,0,8,19,6089.5,,10:26 AM,10:25 AM,10:36 AM,11:45 AM,11:35 AM,5,9.53
03 Apr 2019,Rider 122,5ca4128b0a59ea0fefd2944c,Lunch,N,4,4,0,4,0,0,4,6,699.6,,10:40 AM,10:35 AM,10:46 AM,11:45 AM,11:18 AM,5,5.64
03 Apr 2019,Rider 72,5ca4128c0a59ea0fefd29463,Lunch,N,4,4,0,4,0,0,4,4,374.8,,10:43 AM,10:38 AM,10:51 AM,11:45 AM,11:21 AM,5,3.48
03 Apr 2019,Rider 155,5ca4128b0a59ea0fefd29437,Lunch,N,5,5,0,5,0,0,5,9,24608.1,,10:43 AM,10:40 AM,10:45 AM,11:45 AM,11:39 AM,5,7.38
03 Apr 2019,Rider 90,5ca4128b0a59ea0fefd2944b,Lunch,N,2,2,0,2,0,0,2,33,1468.8,,10:44 AM,10:42 AM,10:52 AM,11:45 AM,11:08 AM,5,7.58
03 Apr 2019,Rider 83,5ca4225c25bf072036fcbe44,Lunch,Y,2,2,0,2,0,0,2,2,67.6,,11:02 AM,11:03 AM,11:11 AM,11:45 AM,11:14 AM,3,1.08
03 Apr 2019,Rider 42,5ca422bb0a59ea0fefd35522,Lunch,Y,2,2,0,2,0,0,2,2,93.6,,11:04 AM,11:05 AM,11:15 AM,11:45 AM,11:23 AM,4,2.98
03 Apr 2019,Rider 35,5ca425bb0a59ea0fefd372a7,Lunch,Y,1,1,0,1,0,0,1,2,83.8,,11:17 AM,11:20 AM,11:35 AM,11:45 AM,11:36 AM,5,0.95
03 Apr 2019,Rider 42,5ca42a260a59ea0fefd39e0f,Lunch,Y,1,1,0,1,0,0,1,1,14.9,,11:36 AM,11:36 AM,11:42 AM,11:45 AM,11:42 AM,4,0.4
03 Apr 2019,Rider 86,5ca42a140a59ea0fefd39be7,Lunch,N,9,9,0,7,2,1,9,21,4701.9,22,11:55 AM,11:50 AM,12:05 PM,1:15 PM,1:28 PM,5,5.01
03 Apr 2019,Rider 97,5ca42a150a59ea0fefd39beb,Lunch,N,9,9,0,9,0,0,8,12,2712,,11:55 AM,11:50 AM,12:03 PM,1:15 PM,12:58 PM,5,3.75
03 Apr 2019,Rider 102,5ca42a150a59ea0fefd39bec,Lunch,N,9,8,1,7,1,0,9,17,5191.8,14,11:55 AM,11:50 AM,11:59 AM,1:15 PM,1:25 PM,5,4.27
03 Apr 2019,Rider 110,5ca42a140a59ea0fefd39be6,Lunch,N,7,7,0,7,0,1,7,13,2999.1,,11:55 AM,11:50 AM,11:50 AM,1:15 PM,12:57 PM,4.3,8.56
03 Apr 2019,Rider 122,5ca42a140a59ea0fefd39be8,Lunch,N,8,8,0,8,0,0,8,11,1879.9,,11:55 AM,11:50 AM,12:04 PM,1:15 PM,12:59 PM,5,2.54
03 Apr 2019,Rider 148,5ca42a140a59ea0fefd39be4,Lunch,N,8,8,0,8,0,0,8,11,2475,,11:55 AM,11:50 AM,12:01 PM,1:15 PM,12:48 PM,5,3.47
03 Apr 2019,Rider 154,5ca42a140a59ea0fefd39be5,Lunch,N,8,8,0,8,0,0,8,14,3326.4,,11:55 AM,11:50 AM,11:58 AM,1:15 PM,1:08 PM,4,4.59
03 Apr 2019,Rider 9,5ca42a150a59ea0fefd39bf9,Lunch,N,7,7,0,3,4,0,7,10,1893,27,11:56 AM,11:51 AM,12:10 PM,1:15 PM,1:21 PM,4.6,10.01
03 Apr 2019,Rider 29,5ca42a150a59ea0fefd39bf5,Lunch,N,8,8,0,2,6,0,8,13,2951,6,11:56 AM,11:51 AM,12:29 PM,1:15 PM,2:03 PM,3.67,9.82
03 Apr 2019,Rider 90,5ca42a150a59ea0fefd39bfd,Lunch,N,9,9,0,9,0,1,7,13,2909.4,,11:56 AM,11:51 AM,12:07 PM,1:15 PM,1:02 PM,4.33,4.8
03 Apr 2019,Rider 192,5ca42a150a59ea0fefd39bf6,Lunch,N,9,9,0,8,1,0,9,14,3312.4,12,11:56 AM,11:51 AM,12:10 PM,1:15 PM,1:20 PM,5,3.31
03 Apr 2019,Rider 106,5ca42a150a59ea0fefd39bfe,Lunch,N,7,7,0,7,0,0,7,12,2316,,11:56 AM,11:51 AM,12:10 PM,1:15 PM,1:08 PM,4.5,5.05
03 Apr 2019,Rider 96,5ca42a150a59ea0fefd39c0a,Lunch,N,9,9,0,9,0,0,9,14,3735.2,,11:57 AM,11:52 AM,12:01 PM,1:15 PM,1:06 PM,4,4.18
03 Apr 2019,Rider 99,5ca42a150a59ea0fefd39c0d,Lunch,N,12,11,1,11,0,1,11,17,5485.9,,11:57 AM,11:52 AM,12:00 PM,1:15 PM,1:00 PM,5,3.06
03 Apr 2019,Rider 40,5ca42a160a59ea0fefd39c10,Lunch,N,7,7,0,7,0,0,7,13,2844.4,,11:57 AM,11:52 AM,12:04 PM,1:15 PM,1:06 PM,4.67,4.53
03 Apr 2019,Rider 83,5ca42a150a59ea0fefd39c05,Lunch,N,11,11,0,11,0,0,11,13,3248.7,,11:57 AM,11:52 AM,11:57 AM,1:15 PM,1:02 PM,4.83,5.87
03 Apr 2019,Rider 205,5ca42a160a59ea0fefd39c13,Lunch,N,6,6,0,4,2,0,6,11,1846.9,26,11:57 AM,11:52 AM,12:19 PM,1:15 PM,1:18 PM,4.14,3.95
03 Apr 2019,Rider 107,5ca42a160a59ea0fefd39c11,Lunch,N,10,10,0,10,0,0,10,11,2586.1,,11:57 AM,11:52 AM,12:03 PM,1:15 PM,12:37 PM,5,5.19
03 Apr 2019,Rider 138,5ca42a150a59ea0fefd39c09,Lunch,N,9,9,0,9,0,0,9,13,3260.4,,11:57 AM,11:52 AM,12:03 PM,1:15 PM,1:03 PM,5,4.16
03 Apr 2019,Rider 6,5ca42a160a59ea0fefd39c16,Lunch,N,12,12,0,11,1,1,12,15,3970.4,6,11:57 AM,11:53 AM,12:15 PM,12:45 PM,1:16 PM,4.88,3.74
03 Apr 2019,Rider 16,5ca42a160a59ea0fefd39c1a,Lunch,N,16,16,0,15,1,2,16,27,3682.5,14,11:58 AM,11:53 AM,12:02 PM,1:15 PM,1:03 PM,4.75,7.84
03 Apr 2019,Rider 51,5ca42a160a59ea0fefd39c1f,Lunch,N,7,7,0,7,0,5,7,10,11380.5,,11:58 AM,11:53 AM,12:01 PM,1:15 PM,1:05 PM,4.6,5.89
03 Apr 2019,Rider 72,5ca42a160a59ea0fefd39c28,Lunch,N,9,9,0,9,0,0,9,10,1872,,11:58 AM,11:53 AM,12:10 PM,1:15 PM,1:10 PM,5,4.43
03 Apr 2019,Rider 34,5ca42a160a59ea0fefd39c23,Lunch,N,8,8,0,8,0,0,8,15,2283,,11:58 AM,11:54 AM,12:02 PM,1:15 PM,1:01 PM,4.67,4.29
03 Apr 2019,Rider 26,5ca42a160a59ea0fefd39c1e,Lunch,N,6,6,0,6,0,0,5,9,2290.8,,11:58 AM,11:57 AM,12:07 PM,1:15 PM,1:08 PM,5,2.94
03 Apr 2019,Rider 164,5ca42a160a59ea0fefd39c2f,Lunch,N,5,5,0,2,3,0,5,11,4632,26,11:59 AM,11:57 AM,12:12 PM,1:15 PM,1:40 PM,4,4.31
03 Apr 2019,Rider 165,5ca42a160a59ea0fefd39c2a,Lunch,N,9,8,1,8,0,0,9,12,1305.9,,11:59 AM,11:57 AM,12:16 PM,1:15 PM,12:57 PM,5,3.44
03 Apr 2019,Rider 15,5ca42a170a59ea0fefd39c35,Lunch,N,7,7,0,7,0,0,7,14,1923.9,,11:59 AM,11:59 AM,12:33 PM,1:15 PM,1:00 PM,4.83,2.45
03 Apr 2019,Rider 50,5ca42a160a59ea0fefd39c2e,Lunch,N,14,14,0,14,0,0,14,14,3368.4,,11:59 AM,12:00 PM,12:13 PM,1:15 PM,12:40 PM,5,11.63
03 Apr 2019,Rider 214,5ca42a160a59ea0fefd39c31,Lunch,N,5,5,0,5,0,0,5,10,1521,,11:59 AM,12:00 PM,12:21 PM,1:15 PM,12:59 PM,5,5.17
03 Apr 2019,Rider 101,5ca42a160a59ea0fefd39c29,Lunch,N,9,9,0,9,0,0,9,15,3684,,11:59 AM,12:02 PM,12:22 PM,1:15 PM,1:05 PM,4.83,6.04
03 Apr 2019,Rider 67,5ca42a160a59ea0fefd39c32,Lunch,N,7,7,0,7,0,0,7,8,669,,11:59 AM,12:02 PM,12:29 PM,1:15 PM,1:05 PM,4.5,7.25
03 Apr 2019,Rider 162,5ca42a160a59ea0fefd39c34,Lunch,N,8,8,0,3,5,0,8,10,6974.9,30,11:59 AM,12:02 PM,12:29 PM,1:15 PM,2:07 PM,3,6.76
03 Apr 2019,Rider 105,5ca42a170a59ea0fefd39c36,Lunch,N,4,4,0,4,0,1,4,6,11582.4,,11:59 AM,12:03 PM,1:14 PM,1:15 PM,1:05 PM,5,0.43
03 Apr 2019,Rider 1,5ca42a160a59ea0fefd39c24,Lunch,N,8,8,0,7,1,0,7,19,433,32,11:59 AM,12:04 PM,1:01 PM,1:15 PM,1:28 PM,3,7.23
